GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1628969-1629011-1630540-1630631-,M. Bridges - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,4,2,2,0.5,9.1,7,19,0.368,3,8,0.375,0,0,0.0,6,4,10,6,3.0,2,1,0,3,1,17,3.0,710,649,2085,1178,1010,960,847,2013,698,784,1021,2076,2168,2076,370,1211,814,742,2069,692,747,1,1703,1845,1113,727,27300
Lineups,-1626157-1628969-1629013-1630540-,K. Towns - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,5,5,0,1.0,8.9,8,17,0.471,3,10,0.3,2,2,1.0,2,10,12,5,1.0,1,2,0,4,6,21,9.0,494,196,1,1,1022,872,929,1303,698,642,1462,1282,1460,1,963,611,702,852,970,1075,474,1,2007,685,946,249,26700
Lineups,-203084-1642264-1642844-1642868-,H. Barnes - S. Castle - D. Harper - C. Bryant,1610612759,SAS,6,4,2,0.667,8.8,10,15,0.667,1,5,0.2,2,5,0.4,4,6,10,6,2.0,1,1,0,5,4,23,6.0,333,276,2085,906,1031,728,1034,286,1342,1169,1791,1282,919,2015,569,915,814,742,1638,1075,747,1,2233,970,879,407,26400
Lineups,-203084-1628436-1630170-1642844-,H. Barnes - L. Kornet - D. Vassell - D. Harper,1610612759,SAS,4,2,2,0.5,8.483333,7,18,0.389,1,7,0.143,2,3,0.667,1,5,6,4,2.0,2,0,2,3,4,17,-3.0,710,649,2085,1178,1056,960,888,1916,1342,890,1946,1282,1318,1459,1307,1047,1167,979,1638,692,1387,2474,1703,970,1113,2194,25450
Lineups,-203084-1628436-1630577-1642844-,H. Barnes - L. Kornet - J. Champagnie - D. Harper,1610612759,SAS,6,4,2,0.667,8.466667,5,17,0.294,2,5,0.4,1,4,0.25,2,10,12,2,2.0,1,3,2,2,3,13,-4.0,333,276,2085,906,1057,1202,929,2349,944,1169,885,1755,1061,2060,963,611,702,1451,1638,1075,314,2474,1282,1156,1329,2372,25400
Lineups,-1628384-1628404-1629011-1630540-,O. Anunoby - J. Hart - M. Robinson - M. McBride,1610612752,NYK,2,2,0,1.0,8.391667,9,16,0.563,4,8,0.5,1,1,1.0,4,4,8,3,5.0,2,0,0,4,1,23,3.0,1311,649,1,1,1063,796,976,586,548,784,385,1755,2038,1,569,1211,952,1187,2529,692,1387,1,2007,1845,879,727,25175
Lineups,-1628404-1628969-1630540-1630631-,J. Hart - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,3,2,1,0.667,8.316667,6,13,0.462,2,7,0.286,0,0,0.0,0,6,6,5,4.0,3,1,1,5,2,14,-1.0,990,649,701,906,1071,1083,1139,1368,944,890,1502,2076,2168,2076,1983,915,1167,852,2354,477,747,1796,2233,1443,1268,1707,24950
Lineups,-1628404-1628969-1628973-1630574-,J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,4,4,0,1.0,8.216667,10,21,0.476,5,10,0.5,6,7,0.857,8,3,11,5,2.0,2,0,0,2,3,31,7.0,710,276,1,1,1079,728,782,1263,450,642,385,621,693,853,262,1437,752,852,1638,692,1387,1,1282,1156,682,353,24650
Lineups,-203084-203482-1629162-1630322-,H. Barnes - K. Olynyk - J. McLaughlin - L. Waters III,1610612759,SAS,2,2,0,1.0,8.166667,8,15,0.533,4,10,0.4,2,2,1.0,3,5,8,6,3.0,2,0,0,6,1,22,5.0,1311,649,1,1,1088,872,1034,695,548,642,885,1282,1460,1,728,1047,952,742,2069,692,1387,1,2395,1845,923,491,24500
Lineups,-1628384-1628969-1630540-1630631-,O. Anunoby - M. Bridges - M. McBride - J. Alvarado,1610612752,NYK,3,2,1,0.667,8.1,8,13,0.615,1,4,0.25,0,0,0.0,1,3,4,5,3.0,1,1,1,7,1,17,-4.0,990,649,701,906,1095,872,1139,436,1342,1348,1610,2076,2168,2076,1307,1437,1489,852,2069,1075,747,1796,2496,1845,1113,2372,24300
Lineups,-1628368-1628436-1642264-1642868-,D. Fox - L. Kornet - S. Castle - C. Bryant,1610612759,SAS,6,4,2,0.667,8.083333,5,12,0.417,2,4,0.5,5,7,0.714,1,2,3,2,3.0,2,1,1,5,5,17,-11.0,333,276,2085,906,1098,1202,1204,1716,944,1348,385,733,693,1361,1307,1712,1713,1451,2069,692,747,1796,2233,792,1113,2999,24250
Lineups,-203903-1628404-1628969-1629011-,J. Clarkson - J. Hart - M. Bridges - M. Robinson,1610612752,NYK,7,5,2,0.714,8.031667,7,13,0.538,1,5,0.2,3,5,0.6,0,8,8,3,3.0,0,0,1,2,6,18,7.0,237,196,2085,883,1102,960,1139,678,1342,1169,1791,1079,919,1645,1983,741,952,1187,2069,1804,1387,1796,1282,685,1059,353,24095
Lineups,-203903-1628404-1630540-1630631-,J. Clarkson - J. Hart - M. McBride - J. Alvarado,1610612752,NYK,3,2,1,0.667,8.016667,7,16,0.438,0,5,0.0,3,5,0.6,2,8,10,3,2.0,1,0,1,4,5,17,6.0,990,649,701,906,1103,960,976,1559,2018,1169,2018,1079,919,1645,963,741,814,1187,1638,1075,1387,1796,2007,792,1113,407,24050
Lineups,-203903-1628384-1628969-1629011-,J. Clarkson - O. Anunoby - M. Bridges - M. Robinson,1610612752,NYK,5,4,1,0.8,7.998333,7,13,0.538,1,2,0.5,0,0,0.0,2,5,7,5,3.0,0,1,0,7,3,15,-6.0,494,276,701,769,1107,960,1139,678,1342,1818,385,2076,2168,2076,963,1047,1058,852,2069,1804,747,1,2496,1156,1206,2674,23995
Lineups,-203903-1629013-1630574-1630631-,J. Clarkson - L. Shamet - A. Hukporti - J. Alvarado,1610612752,NYK,3,3,0,1.0,7.916667,5,12,0.417,4,9,0.444,7,9,0.778,3,1,4,3,2.0,2,0,1,5,6,21,3.0,990,403,1,1,1114,1202,1204,1716,548,705,763,523,541,1116,728,2084,1489,1187,1638,692,1387,1796,2233,685,946,727,23750
Lineups,-203084-1628368-1628436-1630577-,H. Barnes - D. Fox - L. Kornet - J. Champagnie,1610612759,SAS,3,1,2,0.333,7.9,5,13,0.385,1,3,0.333,2,6,0.333,1,7,8,2,0.0,0,1,1,1,4,13,-3.0,990,1092,2085,1827,1118,1202,1139,1932,1342,1575,1167,1282,785,2036,1307,812,952,1451,1,1804,747,1796,646,970,1329,2194,23700
Lineups,-203084-1629640-1642264-1642844-,H. Barnes - K. Johnson - S. Castle - D. Harper,1610612759,SAS,4,3,1,0.75,7.85,9,18,0.5,2,6,0.333,4,4,1.0,2,5,7,6,2.0,1,2,2,1,4,24,8.0,710,403,701,805,1122,796,888,797,944,1011,1167,865,1061,1,963,1047,1058,742,1638,1075,474,2474,646,970,841,292,23550
Lineups,-203903-1630574-1642278-1642359-,J. Clarkson - A. Hukporti - T. Kolek - P. Dadiet,1610612752,NYK,2,2,0,1.0,7.8,7,15,0.467,4,10,0.4,1,2,0.5,3,7,10,4,4.0,2,0,0,2,4,19,0.0,1311,649,1,1,1127,960,1034,1336,548,642,885,1755,1460,1737,728,812,814,979,2354,692,1387,1,1282,970,1022,1284,23400
Lineups,-203903-1630574-1642278-1642885-,J. Clarkson - A. Hukporti - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,7.783333,7,18,0.389,4,9,0.444,1,2,0.5,5,6,11,4,3.0,3,0,0,2,3,19,2.0,1931,1092,1,1,1130,960,888,1916,548,705,763,1755,1460,1737,437,915,752,979,2069,477,1387,1,1282,1156,1022,887,23350
Lineups,-1629013-1630574-1631110-1642278-,L. Shamet - A. Hukporti - J. Sochan - T. Kolek,1610612752,NYK,2,2,0,1.0,7.766667,10,14,0.714,2,4,0.5,1,4,0.25,1,6,7,7,2.0,2,1,0,6,2,23,2.0,1311,649,1,1,1132,728,1070,267,944,1348,385,1755,1061,2060,1307,915,1058,647,1638,692,747,1,2395,1443,879,887,23300
Lineups,-1629011-1629013-1630540-1630631-,M. Robinson - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,3,2,1,0.667,7.733333,7,14,0.5,1,3,0.333,0,0,0.0,4,7,11,4,3.0,0,2,0,4,0,15,7.0,990,649,701,906,1136,960,1070,797,1342,1575,1167,2076,2168,2076,569,812,752,979,2069,1804,474,1,2007,2466,1206,353,23200
Lineups,-1626157-1628973-1629011-1630540-,K. Towns - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,5,5,0,1.0,7.683333,8,14,0.571,2,4,0.5,4,4,1.0,2,3,5,5,0.0,2,1,2,3,5,22,4.0,494,196,1,1,1148,872,1070,541,944,1348,385,865,1061,1,963,1437,1323,852,1,692,747,2474,1703,792,923,582,23050
Lineups,-1628436-1629640-1630170-1642868-,L. Kornet - K. Johnson - D. Vassell - C. Bryant,1610612759,SAS,3,2,1,0.667,7.616667,8,14,0.571,0,2,0.0,2,2,1.0,3,5,8,1,2.0,1,0,0,5,2,18,-4.0,990,649,701,906,1154,872,1070,541,2018,1818,2018,1282,1460,1,728,1047,952,1836,1638,1075,1387,1,2233,1443,1059,2372,22850
Lineups,-203084-1628368-1629640-1642844-,H. Barnes - D. Fox - K. Johnson - D. Harper,1610612759,SAS,3,2,1,0.667,7.585,8,13,0.615,3,5,0.6,2,4,0.5,2,5,7,5,2.0,1,2,1,2,5,21,8.0,990,649,701,906,1157,872,1139,436,698,1169,306,1282,1061,1737,963,1047,1058,852,1638,1075,474,1796,1282,792,946,292,22755
Lineups,-203903-1626157-1630540-1630631-,J. Clarkson - K. Towns - M. McBride - J. Alvarado,1610612752,NYK,2,2,0,1.0,7.555,5,13,0.385,1,5,0.2,4,4,1.0,1,8,9,3,2.0,0,0,1,4,4,15,0.0,1311,649,1,1,1158,1202,1139,1932,1342,1169,1791,865,1061,1,1307,741,884,1187,1638,1804,1387,1796,2007,970,1206,1284,22665
Lineups,-1628969-1629013-1630540-1630631-,M. Bridges - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,3,3,0,1.0,7.533333,7,16,0.438,1,6,0.167,0,0,0.0,5,8,13,4,2.0,0,1,0,3,1,15,7.0,990,403,1,1,1161,960,976,1559,1342,1011,1890,2076,2168,2076,437,741,653,979,1638,1804,747,1,1703,1845,1206,353,22600
Lineups,-203084-1628368-1630170-1642844-,H. Barnes - D. Fox - D. Vassell - D. Harper,1610612759,SAS,4,2,2,0.5,7.5,8,18,0.444,2,8,0.25,3,4,0.75,1,5,6,7,0.0,2,0,1,2,3,21,10.0,710,649,2085,1178,1165,872,888,1483,944,784,1610,1079,1061,1162,1307,1047,1167,647,1,692,1387,1796,1282,1156,946,210,22500
Lineups,-1629640-1641705-1642264-1642868-,K. Johnson - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,3,3,0,1.0,7.45,7,14,0.5,2,6,0.333,2,2,1.0,2,5,7,5,3.0,1,1,1,4,2,18,2.0,990,403,1,1,1171,960,1070,797,944,1011,1167,1282,1460,1,963,1047,1058,852,2069,1075,747,1796,2007,1443,1059,887,22350
Lineups,-1628404-1628969-1629011-1629013-,J. Hart - M. Bridges - M. Robinson - L. Shamet,1610612752,NYK,3,3,0,1.0,7.436667,5,11,0.455,1,1,1.0,3,4,0.75,1,5,6,2,2.0,4,0,1,5,4,14,2.0,990,403,1,1,1173,1202,1295,1412,1342,2214,1,1079,1061,1162,1307,1047,1167,1451,1638,362,1387,1796,2233,970,1268,887,22310
Lineups,-1628368-1630577-1642264-1642844-,D. Fox - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,4,1,3,0.25,7.41,3,11,0.273,2,6,0.333,7,8,0.875,5,4,9,1,4.0,1,0,1,2,5,15,2.0,710,1092,2602,2015,1179,1601,1295,2416,944,1011,1167,523,585,807,437,1211,884,1836,2354,1075,1387,1796,1282,792,1206,887,22230
Lineups,-1628384-1628404-1628969-1630631-,O. Anunoby - J. Hart - M. Bridges - J. Alvarado,1610612752,NYK,3,3,0,1.0,7.35,8,13,0.615,2,3,0.667,1,2,0.5,0,3,3,6,1.0,3,2,1,5,3,19,3.0,990,403,1,1,1183,872,1139,436,944,1575,241,1755,1460,1737,1983,1437,1713,742,970,477,474,1796,2233,1156,1022,727,22050
Lineups,-1629640-1630577-1642264-1642868-,K. Johnson - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,4,3,1,0.75,7.345,5,10,0.5,2,6,0.333,1,2,0.5,1,2,3,3,4.0,0,0,0,7,1,13,-13.0,710,403,701,805,1186,1202,1367,797,944,1011,1167,1755,1460,1737,1307,1712,1713,1187,2354,1804,1387,1,2496,1845,1329,3043,22035
Lineups,-1628368-1630577-1642264-1642868-,D. Fox - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,3,2,1,0.667,6.966667,6,11,0.545,2,5,0.4,3,4,0.75,1,6,7,4,2.0,1,0,0,1,4,17,-1.0,990,649,701,906,1226,1083,1295,650,944,1169,885,1079,1061,1162,1307,915,1058,979,1638,1075,1387,1,646,970,1113,1707,20900
Lineups,-1628969-1629011-1629013-1630631-,M. Bridges - M. Robinson - L. Shamet - J. Alvarado,1610612752,NYK,3,3,0,1.0,6.9,6,12,0.5,1,3,0.333,0,0,0.0,4,5,9,4,2.0,0,1,0,3,0,13,4.0,990,403,1,1,1231,1083,1204,797,1342,1575,1167,2076,2168,2076,569,1047,884,979,1638,1804,747,1,1703,2466,1329,582,20700
Lineups,-203903-1630574-1642359-1642885-,J. Clarkson - A. Hukporti - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,6.883333,7,14,0.5,4,9,0.444,1,2,0.5,3,5,8,4,3.0,2,0,0,1,3,19,2.0,1931,1092,1,1,1232,960,1070,797,548,705,763,1755,1460,1737,728,1047,952,979,2069,692,1387,1,646,1156,1022,887,20650
Lineups,-203903-1642278-1642359-1642885-,J. Clarkson - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,6.883333,7,14,0.5,4,9,0.444,1,2,0.5,3,5,8,4,3.0,2,0,0,1,3,19,2.0,1931,1092,1,1,1232,960,1070,797,548,705,763,1755,1460,1737,728,1047,952,979,2069,692,1387,1,646,1156,1022,887,20650
Lineups,-1629013-1631110-1642278-1642885-,L. Shamet - J. Sochan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,6.833333,7,12,0.583,2,6,0.333,0,0,0.0,1,4,5,4,2.0,1,0,0,7,0,16,0.0,1931,1092,1,1,1240,960,1204,517,944,1011,1167,2076,2168,2076,1307,1211,1323,979,1638,1075,1387,1,2496,2466,1156,1284,20500
Lineups,-203084-203482-1629162-1642868-,H. Barnes - K. Olynyk - J. McLaughlin - C. Bryant,1610612759,SAS,1,1,0,1.0,6.766667,8,13,0.615,5,10,0.5,2,2,1.0,2,3,5,5,2.0,2,0,0,4,2,23,5.0,1931,1092,1,1,1251,872,1139,436,450,642,385,1282,1460,1,963,1437,1323,852,1638,692,1387,1,2007,1443,879,491,20300
Lineups,-1628436-1629640-1642264-1642868-,L. Kornet - K. Johnson - S. Castle - C. Bryant,1610612759,SAS,4,3,1,0.75,6.766667,5,12,0.417,0,2,0.0,1,2,0.5,4,2,6,1,3.0,1,0,1,5,2,11,-15.0,710,403,701,805,1251,1202,1204,1716,2018,1818,2018,1755,1460,1737,569,1712,1167,1836,2069,1075,1387,1796,2233,1443,1473,3089,20300
Lineups,-203084-1628368-1628436-1642844-,H. Barnes - D. Fox - L. Kornet - D. Harper,1610612759,SAS,3,2,1,0.667,6.65,6,15,0.4,1,5,0.2,1,4,0.25,1,7,8,4,0.0,2,1,2,1,3,14,8.0,990,649,701,906,1267,1083,1034,1793,1342,1169,1791,1755,1061,2060,1307,812,952,979,1,692,747,2474,646,1156,1268,292,19950
Lineups,-203084-1630170-1630577-1641705-,H. Barnes - D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,2,0,2,0.0,6.625,4,11,0.364,3,8,0.375,7,9,0.778,3,4,7,4,3.0,1,3,0,2,6,18,5.0,1311,2140,2085,2140,1271,1359,1295,2023,698,784,1021,523,541,1116,728,1211,1058,979,2069,1075,314,1,1282,685,1059,491,19875
Lineups,-203903-1628973-1630540-1630574-,J. Clarkson - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,2,2,0,1.0,6.488333,7,10,0.7,3,3,1.0,8,8,1.0,0,3,3,3,2.0,0,1,2,6,5,25,5.0,1311,649,1,1,1294,960,1367,278,698,1575,1,459,585,1,1983,1437,1713,1187,1638,1804,747,2474,2395,792,817,491,19465
Lineups,-1628368-1629640-1630170-1642868-,D. Fox - K. Johnson - D. Vassell - C. Bryant,1610612759,SAS,3,2,1,0.667,6.433333,6,15,0.4,5,7,0.714,3,4,0.75,5,3,8,6,1.0,1,1,1,3,3,20,5.0,990,649,701,906,1298,1083,1034,1793,450,890,232,1079,1061,1162,437,1437,952,742,970,1075,747,1796,1703,1156,984,491,19300
Lineups,-1626157-1628404-1629011-1630631-,K. Towns - J. Hart - M. Robinson - J. Alvarado,1610612752,NYK,3,3,0,1.0,6.416667,8,13,0.615,2,3,0.667,3,4,0.75,3,7,10,4,3.0,2,1,0,2,3,21,8.0,990,403,1,1,1302,872,1139,436,944,1575,241,1079,1061,1162,728,812,814,979,2069,692,747,1,1282,1156,946,292,19250
Lineups,-1628436-1642264-1642844-1642868-,L. Kornet - S. Castle - D. Harper - C. Bryant,1610612759,SAS,7,5,2,0.714,6.366667,6,12,0.5,3,6,0.5,2,2,1.0,1,6,7,5,3.0,2,1,1,8,3,17,5.0,237,196,2085,883,1307,1083,1204,797,698,1011,385,1282,1460,1,1307,915,1058,852,2069,692,747,1796,2584,1156,1113,491,19100
Lineups,-203903-1628384-1628969-1628973-,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson,1610612752,NYK,4,4,0,1.0,6.345,7,10,0.7,0,0,0.0,0,0,0.0,1,4,5,4,3.0,0,2,0,6,1,14,-2.0,710,276,1,1,1314,960,1367,278,2018,2696,2018,2076,2168,2076,1307,1211,1323,979,2069,1804,474,1,2395,1845,1268,1944,19035
Lineups,-203084-1630577-1641705-1642868-,H. Barnes - J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,2,2,0,1.0,6.3,3,7,0.429,3,7,0.429,8,9,0.889,0,7,7,2,4.0,1,0,0,5,5,17,10.0,1311,649,1,1,1317,1601,1656,1602,698,890,799,459,541,783,1983,812,1058,1451,2354,1075,1387,1,2233,792,1113,210,18900
Lineups,-203084-1629640-1630170-1642264-,H. Barnes - K. Johnson - D. Vassell - S. Castle,1610612759,SAS,3,3,0,1.0,6.3,2,11,0.182,0,3,0.0,4,4,1.0,2,4,6,2,3.0,2,0,0,1,5,8,-2.0,990,403,1,1,1317,1872,1295,2654,2018,1575,2018,865,1061,1,963,1211,1167,1451,2069,692,1387,1,646,792,1750,1944,18900
Lineups,-203903-1629013-1630540-1630631-,J. Clarkson - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,4,4,0,1.0,6.268333,3,9,0.333,2,6,0.333,5,7,0.714,2,2,4,1,0.0,1,0,1,5,5,13,2.0,710,276,1,1,1326,1601,1445,2090,944,1011,1167,733,693,1361,963,1712,1489,1836,1,1075,1387,1796,2233,792,1329,887,18805
Lineups,-1628384-1628969-1629011-1630631-,O. Anunoby - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,2,1,1,0.5,6.25,4,9,0.444,2,4,0.5,2,2,1.0,1,4,5,4,3.0,2,0,1,1,3,12,1.0,1311,1092,701,1178,1328,1359,1445,1483,944,1348,385,1282,1460,1,1307,1211,1323,979,2069,692,1387,1796,646,1156,1407,1104,18750
Lineups,-202687-203482-1629162-1642868-,B. Biyombo - K. Olynyk - J. McLaughlin - C. Bryant,1610612759,SAS,4,3,1,0.75,6.216667,5,10,0.5,2,4,0.5,4,6,0.667,1,9,10,3,3.0,0,0,1,6,3,16,5.0,710,403,701,805,1333,1202,1367,797,944,1348,385,865,785,1459,1307,687,814,1187,2069,1804,1387,1796,2395,1156,1156,491,18650
Lineups,-203084-1629162-1630322-1642868-,H. Barnes - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,2,2,0,1.0,6.216667,7,12,0.583,4,9,0.444,2,2,1.0,3,3,6,5,3.0,2,0,0,5,1,20,5.0,1311,649,1,1,1333,960,1204,517,548,705,763,1282,1460,1,728,1437,1167,852,2069,692,1387,1,2233,1845,984,491,18650
Lineups,-203903-1628969-1629011-1630540-,J. Clarkson - M. Bridges - M. Robinson - M. McBride,1610612752,NYK,2,1,1,0.5,6.166667,6,8,0.75,0,1,0.0,6,8,0.75,0,5,5,3,3.0,2,0,0,1,4,18,3.0,1311,1092,701,1178,1344,1083,1536,216,2018,2214,2018,621,585,1162,1983,1047,1323,1187,2069,692,1387,1,646,970,1059,727,18500
Lineups,-1629640-1630170-1630577-1642844-,K. Johnson - D. Vassell - J. Champagnie - D. Harper,1610612759,SAS,3,0,3,0.0,6.148333,6,11,0.545,2,6,0.333,5,6,0.833,1,3,4,5,2.0,1,1,0,4,4,19,2.0,990,2140,2602,2140,1350,1083,1295,650,944,1011,1167,733,785,923,1307,1437,1489,852,1638,1075,747,1,2007,970,1022,887,18445
Lineups,-1629640-1630577-1641705-1642868-,K. Johnson - J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,3,2,1,0.667,6.103333,4,11,0.364,4,9,0.444,1,2,0.5,2,7,9,4,1.0,1,0,0,3,2,13,6.0,990,649,701,906,1355,1359,1295,2023,548,705,763,1755,1460,1737,963,812,884,979,970,1075,1387,1,1703,1443,1329,407,18310
Lineups,-203084-1628368-1629640-1630577-,H. Barnes - D. Fox - K. Johnson - J. Champagnie,1610612759,SAS,4,4,0,1.0,6.016667,3,11,0.273,1,5,0.2,7,8,0.875,4,6,10,3,3.0,1,0,1,1,5,14,2.0,710,276,1,1,1370,1601,1295,2416,1342,1169,1791,523,585,807,569,915,814,1187,2069,1075,1387,1796,646,792,1268,887,18050
Lineups,-1626157-1628384-1628404-1630631-,K. Towns - O. Anunoby - J. Hart - J. Alvarado,1610612752,NYK,2,2,0,1.0,6.016667,6,10,0.6,2,3,0.667,5,6,0.833,0,6,6,5,0.0,2,1,0,1,5,19,13.0,1311,649,1,1,1370,1083,1367,452,944,1575,241,733,785,923,1983,915,1167,852,1,692,747,1,646,792,1022,149,18050
Lineups,-1628436-1630577-1642844-1642868-,L. Kornet - J. Champagnie - D. Harper - C. Bryant,1610612759,SAS,5,3,2,0.6,5.916667,6,11,0.545,2,4,0.5,2,2,1.0,2,6,8,3,2.0,2,0,0,1,2,16,10.0,494,403,2085,1072,1383,1083,1295,650,944,1348,385,1282,1460,1,963,915,952,1187,1638,692,1387,1,646,1443,1156,210,17750
Lineups,-1629013-1630540-1630574-1630631-,L. Shamet - M. McBride - A. Hukporti - J. Alvarado,1610612752,NYK,3,3,0,1.0,5.901667,3,9,0.333,2,6,0.333,5,7,0.714,2,2,4,1,0.0,1,0,1,5,5,13,0.0,990,403,1,1,1385,1601,1445,2090,944,1011,1167,733,693,1361,963,1712,1489,1836,1,1075,1387,1796,2233,792,1329,1284,17705
Lineups,-1628384-1628404-1628969-1630540-,O. Anunoby - J. Hart - M. Bridges - M. McBride,1610612752,NYK,8,6,2,0.75,5.881667,5,12,0.417,2,7,0.286,0,0,0.0,2,2,4,4,1.0,2,1,1,7,0,12,-8.0,186,131,2085,805,1388,1202,1204,1716,944,890,1502,2076,2168,2076,963,1712,1489,979,970,692,747,1796,2496,2466,1407,2855,17645
Lineups,-1628436-1629640-1642844-1642868-,L. Kornet - K. Johnson - D. Harper - C. Bryant,1610612759,SAS,4,3,1,0.75,5.866667,6,14,0.429,1,4,0.25,2,2,1.0,4,6,10,1,2.0,2,0,1,3,1,15,4.0,710,403,701,805,1389,1083,1070,1602,1342,1348,1610,1282,1460,1,569,915,814,1836,1638,692,1387,1796,1703,1845,1206,582,17600
Lineups,-1628436-1630577-1642264-1642868-,L. Kornet - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,5,3,2,0.6,5.833333,3,6,0.5,1,4,0.25,2,2,1.0,1,4,5,2,5.0,1,0,0,3,2,9,-4.0,494,403,2085,1072,1394,1601,1786,797,1342,1348,1610,1282,1460,1,1307,1211,1323,1451,2529,1075,1387,1,1703,1443,1649,2372,17500
Lineups,-203084-1628368-1642844-1642868-,H. Barnes - D. Fox - D. Harper - C. Bryant,1610612759,SAS,2,1,1,0.5,5.816667,3,6,0.5,0,2,0.0,0,0,0.0,0,4,4,2,3.0,0,0,0,4,2,6,-6.0,1311,1092,701,1178,1398,1601,1786,797,2018,1818,2018,2076,2168,2076,1983,1211,1489,1451,2069,1804,1387,1,2007,1443,1957,2674,17450
Lineups,-1628436-1630170-1630577-1641705-,L. Kornet - D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,4,2,2,0.5,5.768333,6,10,0.6,2,4,0.5,0,0,0.0,3,6,9,5,3.0,0,1,0,5,1,14,-1.0,710,649,2085,1178,1404,1083,1367,452,944,1348,385,2076,2168,2076,728,915,884,852,2069,1804,747,1,2233,1845,1268,1707,17305
Lineups,-1626157-1628969-1629011-1630540-,K. Towns - M. Bridges - M. Robinson - M. McBride,1610612752,NYK,3,3,0,1.0,5.75,6,12,0.5,4,6,0.667,2,2,1.0,4,1,5,4,0.0,1,0,1,2,2,18,2.0,990,403,1,1,1409,1083,1204,797,548,1011,241,1282,1460,1,569,2084,1323,979,1,1075,1387,1796,1282,1443,1059,887,17250
Lineups,-1628436-1629640-1630170-1630577-,L. Kornet - K. Johnson - D. Vassell - J. Champagnie,1610612759,SAS,6,4,2,0.667,5.618333,1,11,0.091,0,2,0.0,4,4,1.0,2,3,5,0,2.0,1,0,1,5,2,6,-17.0,333,276,2085,906,1424,2242,1295,2722,2018,1818,2018,865,1061,1,963,1437,1323,2443,1638,1075,1387,1796,2233,1443,1957,3126,16855
Lineups,-203903-1628969-1629011-1630631-,J. Clarkson - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,3,2,1,0.667,5.583333,3,9,0.333,1,4,0.25,1,2,0.5,1,3,4,2,1.0,0,0,1,0,3,8,0.0,990,649,701,906,1428,1601,1445,2090,1342,1348,1610,1755,1460,1737,1307,1437,1489,1451,970,1804,1387,1796,1,1156,1750,1284,16750
Lineups,-202687-1629162-1630322-1642868-,B. Biyombo - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,4,4,0,1.0,5.516667,5,9,0.556,3,4,0.75,0,2,0.0,0,7,7,5,3.0,1,0,1,4,1,13,6.0,710,276,1,1,1441,1202,1445,608,698,1348,211,2076,1460,2076,1983,812,1058,852,2069,1075,1387,1796,2007,1845,1329,407,16550
Lineups,-203903-1629013-1630540-1630574-,J. Clarkson - L. Shamet - M. McBride - A. Hukporti,1610612752,NYK,3,3,0,1.0,5.435,2,8,0.25,2,6,0.333,5,7,0.714,2,1,3,1,0.0,1,0,1,4,5,11,0.0,990,403,1,1,1446,1872,1536,2441,944,1011,1167,733,693,1361,963,2084,1713,1836,1,1075,1387,1796,2007,792,1473,1284,16305
