GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1626157-1628404-1628969-1629013-1630631-,K. Towns - J. Hart - M. Bridges - L. Shamet - J. Alvarado,1610612752,NYK,3,2,1,0.667,2.3,1,3,0.333,1,3,0.333,2,3,0.667,0,3,3,1,0.0,0,1,0,2,1,5,5.0,189,135,452,498,717,774,799,813,348,400,430,326,329,501,657,364,466,579,1,565,156,1,836,552,677,154,6900
Lineups,-1628368-1630170-1642264-1642844-1642868-,D. Fox - D. Vassell - S. Castle - D. Harper - C. Bryant,1610612759,SAS,3,1,2,0.333,2.27,1,2,0.5,0,0,0.0,0,2,0.0,0,1,1,1,1.0,0,0,0,2,1,2,-7.0,189,293,1176,769,722,774,938,391,681,1058,681,714,389,714,657,691,834,579,649,565,410,1,836,552,949,1321,6810
Lineups,-202687-203482-203486-1629162-1642868-,B. Biyombo - K. Olynyk - M. Plumlee - J. McLaughlin - C. Bryant,1610612759,SAS,1,0,1,0.0,2.216667,2,3,0.667,0,1,0.0,4,4,1.0,1,2,3,0,1.0,0,0,0,3,2,8,1.0,578,849,452,849,734,569,799,182,681,736,681,171,215,1,338,485,466,905,649,565,410,1,1056,367,493,447,6650
Lineups,-203903-1628404-1629011-1629013-1630540-,J. Clarkson - J. Hart - M. Robinson - L. Shamet - M. McBride,1610612752,NYK,2,1,1,0.5,2.2,2,3,0.667,0,0,0.0,1,2,0.5,0,0,0,1,1.0,0,0,0,2,1,5,-2.0,316,293,452,576,743,569,799,182,681,1058,681,549,389,570,657,1012,1089,579,649,565,410,1,836,552,677,917,6600
Lineups,-1626157-1628384-1628969-1629011-1630631-,K. Towns - O. Anunoby - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,1,1,0,1.0,2.183333,2,3,0.667,1,1,1.0,2,2,1.0,0,2,2,2,2.0,2,0,1,0,1,7,4.0,578,293,1,1,745,569,799,182,348,736,1,326,389,1,657,485,635,381,1005,126,410,1019,1,552,547,193,6550
Lineups,-1629162-1629640-1630170-1641705-1642264-,J. McLaughlin - K. Johnson - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,1,0,1,0.0,2.15,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,2.0,0,0,0,4,1,2,-9.0,578,849,452,849,752,774,799,813,681,736,681,714,762,714,338,1012,834,905,1005,565,410,1,1179,552,949,1366,6450
Lineups,-203084-1628368-1641705-1642264-1642868-,H. Barnes - D. Fox - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,2.133333,3,5,0.6,1,2,0.5,2,3,0.667,0,3,3,2,0.0,1,0,0,0,2,9,7.0,578,293,1,1,759,428,575,262,348,532,203,326,329,501,657,364,466,381,1,236,410,1,1,367,446,89,6400
Lineups,-203084-1628436-1629640-1642264-1642844-,H. Barnes - L. Kornet - K. Johnson - S. Castle - D. Harper,1610612759,SAS,2,2,0,1.0,2.1,2,7,0.286,0,1,0.0,1,1,1.0,1,1,2,1,0.0,1,0,1,0,2,5,0.0,316,135,1,1,769,569,430,929,681,736,681,549,689,1,338,691,635,579,1,236,410,1019,1,367,677,561,6300
Lineups,-1628368-1629640-1630577-1641705-1642868-,D. Fox - K. Johnson - J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,1,0,1,0.0,2.036667,1,4,0.25,1,3,0.333,1,2,0.5,1,1,2,1,1.0,1,0,0,1,1,4,-1.0,578,849,452,849,789,774,668,956,348,400,430,549,389,570,338,691,635,579,649,236,410,1,436,552,769,800,6110
Lineups,-1628368-1630170-1630577-1642264-1642844-,D. Fox - D. Vassell - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,2,0,2,0.0,2.035,1,5,0.2,0,3,0.0,6,6,1.0,3,0,3,1,0.0,1,0,0,2,4,8,1.0,316,849,1176,849,790,774,575,1026,681,400,681,110,150,1,130,1012,466,579,1,236,410,1,836,189,493,447,6105
Lineups,-203084-1628368-1628436-1630577-1642844-,H. Barnes - D. Fox - L. Kornet - J. Champagnie - D. Harper,1610612759,SAS,1,1,0,1.0,2.033333,1,3,0.333,0,0,0.0,1,4,0.25,0,4,4,0,0.0,0,1,1,0,2,3,3.0,578,293,1,1,791,774,799,813,681,1058,681,549,215,709,657,263,368,905,1,565,156,1019,1,367,861,251,6100
Lineups,-1629013-1630574-1630631-1631110-1642278-,L. Shamet - A. Hukporti - J. Alvarado - J. Sochan - T. Kolek,1610612752,NYK,1,1,0,1.0,2.033333,2,4,0.5,1,2,0.5,0,2,0.0,1,1,2,2,0.0,1,0,0,1,1,5,0.0,578,293,1,1,791,569,668,391,348,532,203,714,389,714,338,691,635,381,1,236,410,1,436,552,677,561,6100
Lineups,-1628384-1628404-1628969-1628973-1630540-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,4,3,1,0.75,2.02,1,5,0.2,1,4,0.25,0,0,0.0,2,1,3,1,0.0,1,0,0,2,0,3,-1.0,120,73,452,473,797,774,575,1026,348,307,555,714,762,714,208,691,466,579,1,236,410,1,836,929,861,800,6060
Lineups,-1626157-1628969-1629013-1630540-1630631-,K. Towns - M. Bridges - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,2,2,0,1.0,2.0,1,4,0.25,0,3,0.0,0,0,0.0,1,3,4,0,0.0,0,0,0,0,1,2,2.0,316,135,1,1,805,774,668,956,681,400,681,714,762,714,338,364,368,905,1,565,410,1,1,552,949,329,6000
Lineups,-1628404-1628969-1628973-1630540-1630574-,J. Hart - M. Bridges - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,2,2,0,1.0,1.995,3,4,0.75,3,3,1.0,2,2,1.0,1,1,2,3,0.0,1,0,0,1,1,11,6.0,316,135,1,1,810,428,668,146,122,400,1,326,389,1,338,691,635,270,1,236,410,1,436,552,356,119,5985
Lineups,-1628368-1628436-1630170-1630577-1642868-,D. Fox - L. Kornet - D. Vassell - J. Champagnie - C. Bryant,1610612759,SAS,3,3,0,1.0,1.971667,2,3,0.667,2,2,1.0,0,0,0.0,0,2,2,2,0.0,0,0,0,3,0,6,-1.0,189,73,1,1,815,569,799,182,198,532,1,714,762,714,657,485,635,381,1,565,410,1,1056,929,601,800,5915
Lineups,-203084-1628436-1630170-1630577-1642264-,H. Barnes - L. Kornet - D. Vassell - J. Champagnie - S. Castle,1610612759,SAS,2,1,1,0.5,1.95,3,4,0.75,0,0,0.0,0,0,0.0,0,2,2,1,1.0,1,0,0,1,0,6,-1.0,316,293,452,576,817,428,668,146,681,1058,681,714,762,714,657,485,635,579,649,236,410,1,436,929,601,800,5850
Lineups,-203903-1626157-1628384-1628404-1630631-,J. Clarkson - K. Towns - O. Anunoby - J. Hart - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.933333,2,3,0.667,1,2,0.5,4,4,1.0,0,4,4,2,0.0,0,0,0,0,2,9,9.0,578,293,1,1,822,569,799,182,348,532,203,171,215,1,657,263,368,381,1,565,410,1,1,367,446,53,5800
Lineups,-203903-1626157-1628384-1630540-1630631-,J. Clarkson - K. Towns - O. Anunoby - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.921667,1,3,0.333,1,2,0.5,4,4,1.0,1,2,3,1,0.0,0,0,1,2,2,7,0.0,578,293,1,1,828,774,799,813,348,532,203,171,215,1,338,485,466,579,1,565,410,1019,836,367,547,561,5765
Lineups,-1628384-1628404-1628969-1628973-1630574-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,1,1,0,1.0,1.921667,3,4,0.75,2,3,0.667,4,5,0.8,1,1,2,1,0.0,0,0,0,0,2,12,6.0,578,293,1,1,828,428,668,146,198,400,138,171,179,393,338,691,635,579,1,565,410,1,1,367,331,119,5765
Lineups,-1628384-1628404-1628973-1629011-1629013-,O. Anunoby - J. Hart - J. Brunson - M. Robinson - L. Shamet,1610612752,NYK,2,1,1,0.5,1.873333,1,6,0.167,0,2,0.0,0,0,0.0,3,1,4,0,0.0,0,0,0,1,0,2,-7.0,316,293,452,576,839,774,490,1060,681,532,681,714,762,714,130,691,368,905,1,565,410,1,436,929,949,1321,5620
Lineups,-1630170-1630577-1641705-1642264-1642868-,D. Vassell - J. Champagnie - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,4,2,2,0.5,1.848333,1,1,1.0,1,1,1.0,4,4,1.0,0,2,2,1,0.0,0,1,0,2,2,7,1.0,120,135,1176,576,847,774,1104,1,348,736,1,171,215,1,657,485,635,579,1,565,156,1,836,367,547,447,5545
Lineups,-203084-1629640-1642264-1642844-1642868-,H. Barnes - K. Johnson - S. Castle - D. Harper - C. Bryant,1610612759,SAS,1,0,1,0.0,1.833333,3,3,1.0,0,0,0.0,1,1,1.0,0,1,1,1,1.0,0,1,0,0,1,7,3.0,578,849,452,849,848,428,799,1,681,1058,681,549,689,1,657,691,834,579,649,565,156,1,1,552,547,251,5500
Lineups,-1628384-1629011-1629013-1630540-1630631-,O. Anunoby - M. Robinson - L. Shamet - M. McBride - J. Alvarado,1610612752,NYK,1,0,1,0.0,1.833333,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,1.0,0,1,0,1,0,2,0.0,578,849,452,849,848,774,938,391,681,1058,681,714,762,714,657,485,635,905,649,565,156,1,436,929,949,561,5500
Lineups,-203903-1628384-1629011-1630540-1630631-,J. Clarkson - O. Anunoby - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.783333,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,1,1.0,1,1,0,2,0,2,2.0,578,293,1,1,864,774,799,813,681,736,681,714,762,714,657,485,635,579,649,236,156,1,836,929,949,329,5350
Lineups,-203903-1628404-1628969-1629011-1630540-,J. Clarkson - J. Hart - M. Bridges - M. Robinson - M. McBride,1610612752,NYK,1,0,1,0.0,1.716667,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,2.0,0,0,0,0,0,2,-2.0,578,849,452,849,878,774,938,391,681,736,681,714,762,714,657,485,635,579,1005,565,410,1,1,929,949,917,5150
Lineups,-1630577-1641705-1642264-1642844-1642868-,J. Champagnie - V. Wembanyama - S. Castle - D. Harper - C. Bryant,1610612759,SAS,1,0,1,0.0,1.683333,2,5,0.4,0,3,0.0,0,0,0.0,1,4,5,1,1.0,0,0,0,1,0,4,2.0,578,849,452,849,886,569,575,725,681,400,681,714,762,714,338,263,300,579,649,565,410,1,436,929,769,329,5050
Lineups,-1630170-1630577-1641705-1642844-1642868-,D. Vassell - J. Champagnie - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,1,0,1,0.0,1.666667,1,3,0.333,0,1,0.0,0,0,0.0,0,3,3,0,1.0,0,2,0,0,0,2,2.0,578,849,452,849,893,774,799,813,681,736,681,714,762,714,657,364,466,905,649,565,83,1,1,929,949,329,5000
Lineups,-1626157-1628969-1629011-1630540-1630631-,K. Towns - M. Bridges - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.666667,2,5,0.4,2,3,0.667,0,0,0.0,2,0,2,2,0.0,1,0,0,0,0,6,2.0,578,293,1,1,893,569,575,725,198,400,138,714,762,714,208,1012,635,381,1,236,410,1,1,929,601,329,5000
Lineups,-203084-1628368-1630170-1641705-1642868-,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - C. Bryant,1610612759,SAS,1,1,0,1.0,1.616667,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,2,0.0,0,1,0,2,0,5,1.0,578,293,1,1,905,569,799,182,348,736,1,714,762,714,657,485,635,381,1,565,156,1,836,929,677,447,4850
Lineups,-203084-203482-1629162-1642844-1642868-,H. Barnes - K. Olynyk - J. McLaughlin - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,1.583333,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,1,0.0,0,0,0,0,1,5,0.0,578,293,1,1,910,569,799,182,348,532,203,714,762,714,657,691,834,579,1,565,410,1,1,552,677,561,4750
Lineups,-203084-1629640-1630170-1641705-1642844-,H. Barnes - K. Johnson - D. Vassell - V. Wembanyama - D. Harper,1610612759,SAS,2,1,1,0.5,1.58,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0.0,0,0,0,1,0,4,-1.0,316,293,452,576,914,569,799,182,681,1058,681,714,762,714,338,691,635,905,1,565,410,1,436,929,769,800,4740
Lineups,-203903-1628404-1628969-1629011-1630631-,J. Clarkson - J. Hart - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.533333,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,2,0.0,578,293,1,1,921,774,938,391,681,736,681,714,762,714,657,1012,1089,905,649,565,410,1,1,929,949,561,4600
Lineups,-202687-203486-1629162-1630322-1642868-,B. Biyombo - M. Plumlee - J. McLaughlin - L. Waters III - C. Bryant,1610612759,SAS,1,1,0,1.0,1.516667,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,2,1.0,1,0,0,0,0,5,3.0,578,293,1,1,925,569,938,1,348,736,1,714,762,714,657,1012,1089,381,649,236,410,1,1,929,677,251,4550
Lineups,-1628368-1628436-1629640-1642264-1642844-,D. Fox - L. Kornet - K. Johnson - S. Castle - D. Harper,1610612759,SAS,1,1,0,1.0,1.516667,1,3,0.333,0,1,0.0,0,0,0.0,0,3,3,1,0.0,0,0,0,1,0,2,2.0,578,293,1,1,925,774,799,813,681,736,681,714,762,714,657,364,466,579,1,565,410,1,436,929,949,329,4550
Lineups,-203084-203482-1628436-1629162-1630322-,H. Barnes - K. Olynyk - L. Kornet - J. McLaughlin - L. Waters III,1610612759,SAS,1,1,0,1.0,1.516667,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,1,1.0,0,0,0,1,0,2,2.0,578,293,1,1,925,774,799,813,681,532,681,714,762,714,338,364,368,579,649,565,410,1,436,929,949,329,4550
Lineups,-1628384-1628969-1629011-1630540-1630631-,O. Anunoby - M. Bridges - M. Robinson - M. McBride - J. Alvarado,1610612752,NYK,1,0,1,0.0,1.5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,1,0,0,-4.0,578,849,452,849,932,1083,1104,1083,681,736,681,714,762,714,657,1012,1089,905,649,565,410,1,436,929,1166,1153,4500
Lineups,-203903-1626157-1628969-1629011-1630631-,J. Clarkson - K. Towns - M. Bridges - M. Robinson - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.483333,0,2,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0.0,0,0,1,0,1,1,-1.0,578,293,1,1,938,1083,938,1083,681,736,681,549,389,570,657,691,834,905,1,565,410,1019,1,552,1134,800,4450
Lineups,-202687-203084-203482-1629162-1630322-,B. Biyombo - H. Barnes - K. Olynyk - J. McLaughlin - L. Waters III,1610612759,SAS,1,1,0,1.0,1.466667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0,2,-2.0,578,293,1,1,944,774,938,391,681,1058,681,714,762,714,657,1012,1089,579,1,565,410,1,436,929,949,917,4400
Lineups,-1629013-1630574-1631110-1642278-1642359-,L. Shamet - A. Hukporti - J. Sochan - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.433333,2,2,1.0,0,0,0.0,1,2,0.5,0,3,3,2,0.0,0,1,0,0,1,5,2.0,578,293,1,1,954,569,938,1,681,1058,681,549,389,570,657,364,466,381,1,565,156,1,1,552,677,329,4300
Lineups,-203903-1628404-1628973-1630540-1630574-,J. Clarkson - J. Hart - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,1,1,0,1.0,1.4,0,1,0.0,0,0,0.0,4,4,1.0,0,0,0,0,0.0,0,0,0,0,2,4,-2.0,578,293,1,1,973,1083,1104,1083,681,1058,681,171,215,1,657,1012,1089,905,1,565,410,1,1,367,769,917,4200
Lineups,-203084-1630170-1630577-1641705-1642844-,H. Barnes - D. Vassell - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,1,0,1,0.0,1.391667,0,3,0.0,0,2,0.0,2,2,1.0,2,0,2,0,1.0,0,0,0,1,1,2,-2.0,578,849,452,849,975,1083,799,1083,681,532,681,326,389,1,208,1012,635,905,649,565,410,1,436,552,949,917,4175
Lineups,-1629162-1629640-1630577-1641705-1642844-,J. McLaughlin - K. Johnson - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,1,0,1,0.0,1.386667,2,3,0.667,2,2,1.0,0,0,0.0,1,0,1,2,1.0,0,0,1,1,0,6,-1.0,578,849,452,849,976,569,799,182,198,532,1,714,762,714,338,1012,834,381,649,565,410,1019,436,929,601,800,4160
Lineups,-203084-1628368-1628436-1629640-1642264-,H. Barnes - D. Fox - L. Kornet - K. Johnson - S. Castle,1610612759,SAS,1,1,0,1.0,1.383333,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,1.0,0,0,0,1,0,2,-5.0,578,293,1,1,977,774,799,813,681,1058,681,714,762,714,338,1012,834,905,649,565,410,1,436,929,949,1227,4150
Lineups,-1628436-1629640-1630577-1642264-1642868-,L. Kornet - K. Johnson - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,1.35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2.0,0,0,0,1,0,0,-5.0,578,293,1,1,990,1083,1280,1083,681,1058,681,714,762,714,657,1012,1089,905,1005,565,410,1,436,929,1166,1227,4050
Lineups,-1628404-1628969-1628973-1629013-1630574-,J. Hart - M. Bridges - J. Brunson - L. Shamet - A. Hukporti,1610612752,NYK,1,1,0,1.0,1.3,1,4,0.25,0,2,0.0,0,0,0.0,2,0,2,0,0.0,0,0,0,0,0,2,-3.0,578,293,1,1,1001,774,668,956,681,532,681,714,762,714,208,1012,635,905,1,565,410,1,1,929,949,1055,3900
Lineups,-1629640-1630170-1630577-1642264-1642844-,K. Johnson - D. Vassell - J. Champagnie - S. Castle - D. Harper,1610612759,SAS,1,0,1,0.0,1.283333,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,1.0,0,0,0,2,0,3,-1.0,578,849,452,849,1004,774,938,391,348,532,203,714,762,714,657,691,834,579,649,565,410,1,836,929,861,800,3850
Lineups,-1629013-1630540-1630631-1642278-1642359-,L. Shamet - M. McBride - J. Alvarado - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.25,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,-2.0,578,293,1,1,1014,1083,1104,1083,681,736,681,714,762,714,657,1012,1089,905,649,565,410,1,1,929,1166,917,3750
Lineups,-1628368-1629640-1641705-1642264-1642844-,D. Fox - K. Johnson - V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,1,0,1,0.0,1.216667,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,1,0.0,0,0,0,0,1,5,2.0,578,849,452,849,1024,774,938,391,348,532,203,326,389,1,657,691,834,579,1,565,410,1,1,552,677,329,3650
Lineups,-1626157-1628384-1628969-1629013-1630631-,K. Towns - O. Anunoby - M. Bridges - L. Shamet - J. Alvarado,1610612752,NYK,1,1,0,1.0,1.166667,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,1,0.0,0,0,0,0,1,3,-3.0,578,293,1,1,1035,774,938,391,348,532,203,714,762,714,657,1012,1089,579,1,565,410,1,1,552,861,1055,3500
Lineups,-203903-1626157-1628973-1629013-1630540-,J. Clarkson - K. Towns - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,2,2,0,1.0,1.155,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0,5,-2.0,316,135,1,1,1038,569,799,182,348,532,203,714,762,714,657,1012,1089,579,1,565,410,1,436,929,677,917,3465
Lineups,-1628368-1628436-1630577-1641705-1642844-,D. Fox - L. Kornet - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,1,1,0,1.0,1.15,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,2.0,1,0,0,2,1,0,-3.0,578,293,1,1,1039,1083,1104,1083,681,736,681,714,762,714,657,1012,1089,905,1005,236,410,1,836,552,1166,1055,3450
Lineups,-203084-1628436-1629162-1629640-1642868-,H. Barnes - L. Kornet - J. McLaughlin - K. Johnson - C. Bryant,1610612759,SAS,1,1,0,1.0,1.15,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0.0,0,0,0,0,1,2,-1.0,578,293,1,1,1039,774,938,391,681,736,681,714,762,714,657,691,834,905,1,565,410,1,1,552,949,800,3450
Lineups,-1628368-1630170-1630577-1641705-1642868-,D. Fox - D. Vassell - J. Champagnie - V. Wembanyama - C. Bryant,1610612759,SAS,1,0,1,0.0,1.133333,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0.0,0,1,0,0,0,0,-2.0,578,849,452,849,1047,1083,938,1083,681,736,681,714,762,714,657,691,834,905,1,565,156,1,1,929,1166,917,3400
Lineups,-203084-1630577-1641705-1642264-1642868-,H. Barnes - J. Champagnie - V. Wembanyama - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,1.133333,0,0,0.0,0,0,0.0,4,4,1.0,0,1,1,0,1.0,1,0,0,1,2,4,2.0,578,293,1,1,1047,1083,1280,1083,681,1058,681,171,215,1,657,691,834,905,649,236,410,1,436,367,769,329,3400
Lineups,-1628368-1628436-1630577-1642264-1642868-,D. Fox - L. Kornet - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,1,1,0,1.0,1.116667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1.0,1,0,0,1,0,0,-5.0,578,293,1,1,1056,1083,1104,1083,681,736,681,714,762,714,657,1012,1089,905,649,236,410,1,436,929,1166,1227,3350
Lineups,-203084-1628368-1628436-1642264-1642868-,H. Barnes - D. Fox - L. Kornet - S. Castle - C. Bryant,1610612759,SAS,1,0,1,0.0,1.05,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,1,0,-3.0,578,849,452,849,1076,1083,1104,1083,681,1058,681,714,762,714,657,1012,1089,905,649,565,410,1,1,552,1166,1055,3150
Lineups,-203084-1630170-1641705-1642844-1642868-,H. Barnes - D. Vassell - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,1.033333,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0.0,0,0,0,2,0,3,1.0,578,293,1,1,1083,774,1104,1,348,736,1,714,762,714,657,1012,1089,579,1,565,410,1,836,929,861,447,3100
Lineups,-203084-1629162-1629640-1630322-1642868-,H. Barnes - J. McLaughlin - K. Johnson - L. Waters III - C. Bryant,1610612759,SAS,1,1,0,1.0,1.033333,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,1.0,0,0,0,1,0,2,0.0,578,293,1,1,1083,774,938,391,681,736,681,714,762,714,338,691,635,579,649,565,410,1,436,929,949,561,3100
Lineups,-1628368-1629640-1630170-1630577-1642868-,D. Fox - K. Johnson - D. Vassell - J. Champagnie - C. Bryant,1610612759,SAS,1,0,1,0.0,1.016667,1,2,0.5,1,1,1.0,0,0,0.0,1,0,1,1,1.0,0,1,0,2,0,3,-2.0,578,849,452,849,1091,774,938,391,348,736,1,714,762,714,338,1012,834,579,649,565,156,1,836,929,861,917,3050
Lineups,-1628384-1628404-1628973-1629013-1630540-,O. Anunoby - J. Hart - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,1,0,1,0.0,1.016667,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0.0,0,0,0,0,0,2,2.0,578,849,452,849,1091,774,938,391,681,736,681,714,762,714,657,485,635,579,1,565,410,1,1,929,949,329,3050
Lineups,-1629162-1629640-1630577-1642844-1642868-,J. McLaughlin - K. Johnson - J. Champagnie - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,1.0,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0.0,1,0,0,0,0,3,3.0,578,293,1,1,1098,774,938,391,348,532,203,714,762,714,657,691,834,579,1,236,410,1,1,929,861,251,3000
Lineups,-1629640-1630170-1641705-1642844-1642868-,K. Johnson - D. Vassell - V. Wembanyama - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,0,0,1,0,2,0.0,578,293,1,1,1098,774,1104,1,681,1058,681,714,762,714,657,1012,1089,905,1,236,410,1,436,929,949,561,3000
Lineups,-1628436-1630170-1630577-1642264-1642868-,L. Kornet - D. Vassell - J. Champagnie - S. Castle - C. Bryant,1610612759,SAS,1,0,1,0.0,1.0,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,0,1.0,0,0,0,0,0,0,-3.0,578,849,452,849,1098,1083,938,1083,681,532,681,714,762,714,338,1012,834,905,649,565,410,1,1,929,1166,1055,3000
Lineups,-1628436-1630170-1630577-1641705-1642844-,L. Kornet - D. Vassell - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,1,0,1,0.0,0.983333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0,0,-6.0,578,849,452,849,1102,1083,1104,1083,681,1058,681,714,762,714,657,1012,1089,905,1,565,410,1,436,929,1166,1280,2950
Lineups,-1628368-1628436-1630577-1642844-1642868-,D. Fox - L. Kornet - J. Champagnie - D. Harper - C. Bryant,1610612759,SAS,1,1,0,1.0,0.966667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-2.0,578,293,1,1,1105,1083,1104,1083,681,736,681,714,762,714,657,1012,1089,905,1,565,410,1,1,929,1166,917,2900
Lineups,-203903-1626157-1628384-1628969-1628973-,J. Clarkson - K. Towns - O. Anunoby - M. Bridges - J. Brunson,1610612752,NYK,1,1,0,1.0,0.961667,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0.0,0,1,0,0,0,4,4.0,578,293,1,1,1112,569,938,1,681,1058,681,714,762,714,657,691,834,579,1,565,156,1,1,929,769,193,2885
Lineups,-1628436-1630170-1630577-1641705-1642264-,L. Kornet - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,1610612759,SAS,2,0,2,0.0,0.95,2,4,0.5,0,1,0.0,0,0,0.0,2,2,4,1,0.0,0,1,0,1,0,4,1.0,316,849,1176,849,1115,569,668,391,681,736,681,714,762,714,208,485,368,579,1,565,156,1,436,929,769,447,2850
Lineups,-1628404-1628969-1629011-1629013-1630631-,J. Hart - M. Bridges - M. Robinson - L. Shamet - J. Alvarado,1610612752,NYK,1,1,0,1.0,0.933333,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0.0,0,0,0,1,0,0,0.0,578,293,1,1,1118,1083,1280,1083,681,1058,681,714,762,714,657,691,834,905,1,565,410,1,436,929,1166,561,2800
